medicion;fecha;med_id_bolsa;comuna;direccion_contenedor;latitud;longitud;peso_neto_kg;origen;clasificacion;1_s1;2_s1;3_s1;4_s1;5_s1;6_s1;7_s2;8_s2;9_s2;10_s2;11_s2;12_s3;13_s3;14_s3;suma
2023-M3;2023-12-06;23m3-1305;14;Arce 401;-345703992;-58,431588;5.085;Residencial;Separa;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2023-M3;2023-12-06;23m3-1306;14;Araoz 1857;-345900307;-58,4217943;0.915;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-06;23m3-1308;14;Guemes 3548;-345893675;-58,4135206;1.935;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2
2023-M3;2023-12-06;23m3-1309;14;Paraguay 3730;-345909406;-58,4163503;0.92;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2023-M3;2023-12-06;23m3-1311;14;Arce 733;-345685118;-58,4347379;0.28;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2023-M3;2023-12-06;23m3-1312;14;Malabia 2464;-34584656;-58,4178751;2.675;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2023-M3;2023-12-06;23m3-1314;14;Costa Rica 5162;-34585744;-58,430889;1.255;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-06;23m3-1315;14;Mansilla, Lucio Norberto, General 4059;-345930917;-58,4115663;2.845;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2023-M3;2023-12-06;23m3-1316;14;Nicaragua 6028;-345782768;-58,4380207;1.09;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2023-M3;2023-12-18;23m3-1318;14;Arevalo 1467;-345830343;-58,4426744;3.475;Residencial;No Separa;0;0;3;0;1;0;0;1;0;0;0;0;1;1;7
2023-M3;2023-12-06;23m3-1319;14;Scalabrini Ortiz, Raul Av. 2322;-345897318;-58,4232065;0.875;Residencial;No Separa;0;0;0;0;0;0;0;0;0;0;1;0;1;1;3
2023-M3;2023-12-06;23m3-1320;14;Guatemala 4329;-345887649;-58,4206575;2.775;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-06;23m3-1321;14;Carranza, Angel Justiniano 1424;-3458478829;-58,44122413;1.705;Residencial;No Separa;1;0;2;1;0;0;0;0;0;0;0;0;0;0;4
2023-M3;2023-12-06;23m3-1322;14;Uriarte 2251;-345829373;-58,4252498;0.515;Residencial;No Separa;2;0;1;0;3;0;0;0;0;0;0;0;0;0;6
2023-M3;2023-12-06;23m3-1324;14;Armenia 1875;-345882441;-58,4254056;3.1;Residencial;Separa;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
2023-M3;2023-12-06;23m3-1325;14;Bonpland 2149;-345798785;-58,4332225;0.615;Residencial;No Separa;0;0;2;0;0;0;0;0;0;0;0;0;1;0;3
2023-M3;2023-12-06;23m3-1327;14;Arevalo 1753;-345805835;-58,4397658;1.435;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2023-M3;2023-12-06;23m3-1328;14;El Salvador 4137;-345925021;-58,4215184;0.775;Residencial;No Separa;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-06;23m3-1329;14;Baez 454;-345712471;-58,4329638;2.565;Residencial;No Separa;0;0;0;0;1;1;0;0;0;0;0;1;0;0;3
2023-M3;2023-12-06;23m3-1331;14;Alvarez, Julian 1148;-345950844;-58,4277802;3.225;Residencial;Separa;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
2023-M3;2023-12-06;23m3-1332;14;Matienzo, Benjamin, Teniente 1640;-345726944;-58,439653;0.945;Residencial;No Separa;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3
2023-M3;2023-12-06;23m3-1333;14;Honduras 5169;-345875479;-58,4316644;1.905;Residencial;No Separa;0;0;2;0;0;0;3;0;0;0;0;0;0;0;5
2023-M3;2023-12-06;23m3-1334;14;Carranza, Angel Justiniano 2280;-345778545;-58,4333205;1.875;Residencial;No Separa;3;0;2;0;0;0;0;0;2;2;0;1;0;0;10
2023-M3;2023-12-06;23m3-1335;14;Campos, Luis M. Av. 1161;-345655903;-58,4399151;1.74;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
2023-M3;2023-12-07;23m3-1339;3;Catamarca 122;-346116799;-58,407093;0.726;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
2023-M3;2023-12-07;23m3-1341;3;Belgrano Av. 3251;-346151112;-58,4119412;0.66;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-07;23m3-1344;3;Saavedra 556;-346161442;-58,4026884;2.15;Residencial;No Separa;0;0;3;0;0;0;0;0;0;0;0;2;0;0;5
2023-M3;2023-12-07;23m3-1345;3;Independencia Av. 2265;-346184573;-58,3975232;1.355;Residencial;No Separa;0;0;1;0;0;0;0;0;0;1;0;0;0;0;2
2023-M3;2023-12-07;23m3-1346;3;Alsina, Adolfo 2556;-346123705;-58,4024551;1.655;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;1;0;0;0;0;1;0;0;0;0;0;2;5
2023-M3;2023-12-07;23m3-1347;3;Pasco 238;-346122429;-58,3973459;4.875;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;3;4
2023-M3;2023-12-07;23m3-1348;3;Boulogne Sur Mer 795;-346009003;-58,4055248;0.975;Residencial;No Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2
2023-M3;2023-12-07;23m3-1349;3;Misiones 229;-346126963;-58,4044378;3.78;Residencial;No Separa;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-07;23m3-1350;3;Alberti 632;-34616824;-58,4009075;1.495;Residencial;No Separa;0;0;1;0;0;0;0;0;0;0;0;2;0;1;4
2023-M3;2023-12-07;23m3-1352;3;Belgrano Av. 2583;-346143654;-58,4026192;0.995;Residencial;No Separa;4;0;1;0;4;0;0;0;0;0;0;0;0;0;9
2023-M3;2023-12-07;23m3-1353;3;24 De Noviembre 358;-346147598;-58,411088;0.79;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-07;23m3-1357;3;Urquiza, Gral. 1181;-3462410418;-58,40908815;1.265;Residencial;No Separa;2;0;0;0;0;0;0;0;0;1;0;0;0;0;3
2023-M3;2023-12-07;23m3-1358;3;Estados Unidos 3058;-346211487;-58,4078555;0.815;Residencial;Separa;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2
2023-M3;2023-12-07;23m3-1359;3;Sarandi 1002;-346206361;-58,3943307;1.035;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2023-M3;2023-12-07;23m3-1360;3;Humberto 1  2755;-346225103;-58,403377;0.97;Residencial;No Separa;1;0;1;0;0;0;0;1;0;0;0;0;2;0;5
2023-M3;2023-12-07;23m3-1361;3;Calvo, Carlos 3001;-34622045;-58,4073836;1.855;Residencial;No Separa;1;0;2;0;0;0;1;0;0;0;0;0;0;2;6
2023-M3;2023-12-07;23m3-1362;3;San Juan Av. 3081;-346244003;-58,4085337;0.785;Residencial;Separa;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2023-M3;2023-12-07;23m3-1363;3;Cochabamba 2509;-346248393;-58,4005032;2.94;Residencial;No Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;3;4
2023-M3;2023-12-15;23m3-1365;4;Salmun Feijoo, Jose Aaron 1250;-346464834;-58,3766414;2.52;Residencial;No Separa;0;0;1;0;4;0;0;0;0;0;0;0;1;1;7
2023-M3;2023-12-15;23m3-1370;4;Azara 1447;-346456417;-58,3701531;2.205;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-15;23m3-1372;4;Pi y Margall 818;-346286015;-58,3665312;2.35;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2
2023-M3;2023-12-15;23m3-1373;4;Suarez 1170;-3464043;-58,3772883;1.355;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;2;1;0;0;0;0;0;0;4;0;1;1;0;9
2023-M3;2023-12-15;23m3-1374;4;Araoz De Lamadrid, Gregorio, Gral. 211;-346358768;-58,3554289;2.565;Residencial;No Separa;2;0;1;0;0;2;0;0;0;0;0;0;1;0;6
2023-M3;2023-12-15;23m3-1375;4;Chilavert, Martiniano, Coronel 1660;-346464826;-58,4291294;1.64;Residencial;Separa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2023-M3;2023-12-15;23m3-1376;4;Mar Dulce 502;-346579386;-58,4148644;0.795;Residencial;No Separa;0;0;0;0;0;1;0;0;1;1;0;0;0;0;3
2023-M3;2023-12-15;23m3-1377;4;Moreno, Perito Av. 850;-346498937;-58,4182779;1.025;Residencial;No Separa;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2
2023-M3;2023-12-15;23m3-1380;4;Rabanal, Francisco, Intendente Av. 1412;-346438758;-58,3627187;1.36;Residencial;No Separa;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-15;23m3-1383;4;Maderna, Francisco 2990;-346505523;-58,4175551;1.19;Residencial;No Separa;4;0;0;0;0;0;0;0;0;0;0;0;0;1;5
2023-M3;2023-12-15;23m3-1384;4;La Rioja 1750;-346309622;-58,4061596;11.25;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;0;0;0;0;0;0;0;0;1;1;0;0;3
2023-M3;2023-12-15;23m3-1385;4;Famatina 3136;-346456727;-58,4058888;1.575;Residencial;No Separa;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-15;23m3-1386;4;Salcedo 3080;-34632163;-58,4075893;2.16;Residencial;No Separa;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-15;23m3-1387;4;Famatina 3547;-34646456;-58,4117035;1.45;Residencial;Separa;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
2023-M3;2023-12-15;23m3-1388;4;Jujuy Av. 1999;-346438758;-58,3627187;1.21;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-14;23m3-1389;8;Escalada Av. 2243;-346587649;-58,477932;1.73;Residencial;No Separa;0;0;1;0;0;1;0;1;0;0;0;2;1;0;6
2023-M3;2023-12-14;23m3-1390;8;Corvalan 2548;-346611872;-58,4808343;1.345;Residencial;No Separa;0;0;0;0;0;0;0;0;0;0;2;2;0;0;4
2023-M3;2023-12-14;23m3-1391;8;Riestra Av. 6201;-346438758;-58,3627187;1.535;Residencial;No Separa;1;0;4;0;0;0;1;1;0;0;0;0;0;0;7
2023-M3;2023-12-14;23m3-1392;8;Bergantin General Belgrano 5996;-346844449;-58,4704157;3.945;Residencial;No Separa;0;0;1;0;0;0;0;0;1;1;0;0;0;0;3
2023-M3;2023-12-14;23m3-1393;8;Pola 2805;-346640853;-58,4825098;2.925;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-14;23m3-1396;8;Paz, Gral. Av. 15378;-346438758;-58,3627187;0.715;Residencial;No Separa;0;1;2;0;1;0;0;0;0;1;0;0;0;0;5
2023-M3;2023-12-14;23m3-1397;8;Oliden 4666;-346799899;-58,4695883;0.97;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-14;23m3-1398;8;Rucci, Jose Ignacio 3207;-34669616;-58,4888944;3.015;Residencial;Separa;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
2023-M3;2023-12-14;23m3-1399;8;Pola 3302;-346684157;-58,4766427;1.31;Residencial;Separa;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2023-M3;2023-12-14;23m3-1400;8;Rucci, Jose Ignacio 3685;-346740067;-58,4837529;0.245;Residencial;No Separa;0;0;1;0;0;0;0;1;0;0;0;0;0;0;2
2023-M3;2023-12-14;23m3-1401;8;Somellera 5038;-346710507;-58,4705594;1.755;Residencial;No Separa;0;0;0;0;0;2;0;1;0;0;0;0;0;2;5
2023-M3;2023-12-14;23m3-1402;8;Rivera, Fructuoso, General 6682;-346900585;-58,4737026;2.935;Residencial;No Separa;2;0;3;0;0;0;0;0;0;0;0;0;0;0;5
2023-M3;2023-12-14;23m3-1403;8;Itaqui 6593;-346891181;-58,4748371;0.735;Residencial;No Separa;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3
2023-M3;2023-12-14;23m3-1404;8;Corrales 6311;-346888582;-58,4704659;0.54;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-14;23m3-1405;8;Ramirez, Carlos M. 2241;-34655136;-58,4252086;1.47;Residencial;No Separa;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-14;23m3-1406;8;Condor 2606;-34660312;-58,4337921;0.585;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-11-22;23m3-2020;11;Bufano, Alfredo R. 1720;-346118761;-58,4723443;1.565;Residencial;No Separa;0;0;1;0;2;0;1;0;0;0;0;0;1;0;5
2023-M3;2023-11-22;23m3-2025;11;Garcia, Juan Agustin 2880;-346102455;-58,4817471;2.455;Residencial;No Separa;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-11-23;23m3-2029;12;Cramer 3710;-345504183;-58,4736825;-2.16;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;0;0;0;0;0;0;0;2;1;0;0;0;3
2023-M3;2023-11-23;23m3-2036;12;Vedia 2635;-345407709;-58,4777388;-2.611;Residencial;No Separa;0;0;4;0;0;0;0;0;0;0;0;0;0;0;4
2023-M3;2023-11-23;23m3-2051;12;Juramento 4271;-345726352;-58,4747946;0;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-11-24;23m3-2063;15;Guevara 491;-345863112;-58,4515729;1.5;Residencial;No Separa;3;0;0;0;0;0;0;0;0;0;0;0;0;0;3
2023-M3;2023-11-24;23m3-2072;15;Linneo 1854;-346004228;-58,4728036;2.175;Residencial;No Separa;2;0;0;0;0;1;0;0;0;1;0;0;0;0;4
2023-M3;2023-11-24;23m3-2080;15;Scalabrini Ortiz, Raul Av. 600;-3459672974;-58,43565115;0;Residencial;No Separa;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-11-24;23m3-2081;15;Viale, Luis 545;-346050002;-58,4485417;4.425;Residencial;No Separa;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4
2023-M3;2023-11-28;23m3-2084;5;Castro Barros 629;-346191311;-58,4198994;-0.95;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;0;2;0;0;1;0;3;0;0;0;0;1;0;9
2023-M3;2023-11-28;23m3-2091;5;Humahuaca 4058;-346019761;-58,4216734;0;Residencial;No Separa;0;0;1;0;0;2;0;0;0;4;0;0;0;0;7
2023-M3;2023-11-28;23m3-2095;5;Yatay 387;-346075949;-58,4290478;-1.705;Residencial;No Separa;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2
2023-M3;2023-11-28;23m3-2110;6;Acoyte Av. 655;-346126509;-58,4384388;1.42;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
2023-M3;2023-11-28;23m3-2113;6;Directorio Av. 647;-346280234;-58,4365534;0.83;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;0;0;0;0;0;1;0;1;0;1;0;0;3
2023-M3;2023-11-28;23m3-2114;6;Rivadavia Av. 6037;-346240588;-58,4503938;1.2;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-11-28;23m3-2116;6;Rosario 563;-346194048;-58,436977;1.15;Residencial;No Separa;2;0;2;0;0;0;0;0;0;1;0;0;1;0;6
2023-M3;2023-11-28;23m3-2118;6;Acoyte 841;-346082633;-58,4400056;0.18;Residencial;No Separa;1;0;1;0;0;0;0;0;0;0;1;2;0;0;5
2023-M3;2023-11-28;23m3-2128;6;Avellaneda 470;-346140844;-58,4374175;1.38;Residencial;No Separa;0;0;1;0;1;0;0;0;0;0;0;1;0;0;3
2023-M3;2023-11-28;23m3-2131;6;Aranguren, Juan F., Dr. 1765;-346225704;-58,463789;3.155;Residencial;No Separa;0;0;0;0;0;0;0;0;0;1;0;1;0;1;3
2023-M3;2023-11-29;23m3-2139;7;Bilbao, Francisco 1935;-346324707;-58,4544807;-0.83;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-11-29;23m3-2142;7;Garzon Eugenio General 3318;-346666756;-58,5031896;0;Residencial;No Separa;2;0;0;0;0;0;0;0;0;0;0;0;0;1;3
2023-M3;2023-11-29;23m3-2149;7;Granaderos 877;-34617831;-58,4636199;-0.79;Residencial;No Separa;2;0;3;0;0;0;0;0;0;1;0;0;3;0;9
2023-M3;2023-11-29;23m3-2150;7;Achaval 787;-346335217;-58,4468067;-0.785;Residencial;No Separa;1;0;3;0;0;0;0;0;0;0;0;0;0;0;4
2023-M3;2023-12-15;23m3-2151;7;Hortiguera 1432;-346369303;-58,4413042;3.47;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3
2023-M3;2023-11-29;23m3-2153;7;Santander 358;-346339981;-58,4259753;-0.835;Residencial;Separa;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
2023-M3;2023-11-29;23m3-2154;7;Diaz, Avelino 1027;-346362416;-58,4340597;-0.71;Residencial;No Separa;1;0;0;0;0;0;0;1;0;1;0;0;1;0;4
2023-M3;2023-11-30;23m3-2163;9;Reservistas Argentinos Av. 320;-3463592323;-58,52321331;3.165;Residencial;No Separa;3;0;0;0;0;0;0;0;0;1;0;0;0;0;4
2023-M3;2023-12-01;23m3-2169;9;Artigas Manuel De 7044;-346512281;-58,5043006;0;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-11-30;23m3-2175;9;Fonrouge 1860;-346551868;-58,4950887;0.645;Residencial;Separa;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2
2023-M3;2023-11-30;23m3-2177;9;Primera Junta 4280;-346513251;-58,4745635;0;Residencial;Separa;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
2023-M3;2023-11-30;23m3-2182;10;Chivilcoy 1160;-346230481;-58,4887606;0;Residencial;No Separa;4;0;0;0;0;0;0;0;0;0;0;0;0;1;5
2023-M3;2023-11-30;23m3-2199;10;Cantilo, Jose Luis 5429;-3461403;-58,5280042;1.115;Residencial;No Separa;1;0;1;0;0;0;0;1;0;0;0;0;1;1;5
2023-M3;2023-12-01;23m3-2209;1;Entre Rios Av. 415;-346140519;-58,3918919;0;Residencial;No Separa;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2
2023-M3;2023-12-14;23m3-2210;1;Republica Bolivariana De Venezuela 543;-346135016;-58,373874;1.23;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;4;0;0;0;0;0;0;1;0;1;0;1;7
2023-M3;2023-12-14;23m3-2214;1;Mexico 1318;-346155816;-58,3847652;0.43;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-14;23m3-2215;1;Quintana, Manuel, Pres. 163;-345907624;-58,38636916;4.53;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2
2023-M3;2023-12-01;23m3-2217;1;Alvear 1574;-345900946;-58,3856178;0;Residencial;No Separa;1;0;0;0;1;0;0;0;0;1;0;0;0;0;3
2023-M3;2023-12-01;23m3-2221;1;Esmeralda 1377;-345916925;-58,3779825;0;Residencial;No Separa;0;0;1;0;0;0;0;0;0;0;0;0;1;2;4
2023-M3;2023-12-14;23m3-2226;1;Rivadavia Av. 1573;-346088671;-58,3887161;6.98;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;0;0;1;0;0;0;0;0;0;0;1;1;4
2023-M3;2023-12-04;23m3-2238;2;French 2678;-3458945289;-58,40182623;2.225;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2023-M3;2023-12-04;23m3-2242;2;Charcas 2659;-345947969;-58,4046362;0;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;0;0;0;1;0;1;1;1;1;0;0;1;6
2023-M3;2023-12-18;23m3-2244;2;Callao Av. 1891;-345885559;-58,3880771;1.325;Residencial;No Separa;2;0;0;0;0;0;1;0;0;0;0;0;0;0;3
2023-M3;2023-12-04;23m3-2251;2;Alvear, Marcelo T. De 1981;-346129936;-58,5313918;0;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;0;1;1;0;0;0;0;0;0;0;0;0;0;4
2023-M3;2023-12-18;23m3-2261;2;Aguero 1472;-345926351;-58,4082551;2.165;Residencial;No Separa;1;0;1;0;0;0;0;1;2;1;0;0;0;1;7
2023-M3;2023-12-05;23m3-2264;13;Mendoza 3644;-345684859;-58,4696566;0.35;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
2023-M3;2023-12-05;23m3-2265;13;Vidal 2159;-34563599;-58,4606716;-0.635;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-05;23m3-2270;13;Plaza, Victorino De La, Dr. 1880;-3454676007;-58,45133479;-0.37;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-18;23m3-2272;13;Moldes 1946;-345651397;-58,4583858;3.54;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-18;23m3-2276;13;Cabildo Av. 886;-34569936;-58,4456885;1.42;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;1;0;1;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-18;23m3-2282;13;Garcia, Teodoro 2479;-345706145;-58,4465149;1.23;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-05;23m3-2283;13;Cramer 474;-345750285;-58,4447208;-0.72;Residencial;Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-05;23m3-2284;13;Gorostiaga 2450;-345715591;-58,4428523;-2.305;Residencial;Separa;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2023-M3;2023-12-05;23m3-2287;13;Deheza 1631;-345375618;-58,4662504;-2.55;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-05;23m3-2297;13;Arribe Os 2951;-345501631;-58,4566859;0.985;Residencial;No Separa;1;0;0;1;4;0;0;0;0;0;0;0;0;0;6
2023-M3;2023-12-18;23m3-2304;14;Ruggieri, Silvio L. 2796;-345817634;-58,4078945;2.405;Residencial;No Separa;0;0;1;1;0;4;0;0;0;0;0;0;0;1;7
2023-M3;2023-12-06;23m3-2310;14;Costa Rica 4150;-345916705;-58,4214656;0.785;Residencial;No Separa;1;0;2;0;0;0;0;0;0;0;0;0;2;0;5
2023-M3;2023-12-06;23m3-2313;14;Guatemala 4551;-345872241;-58,422964;0.89;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-06;23m3-2317;14;Fitz Roy 2476;-345777968;-58,4291911;2.89;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;0;0;0;0;1;0;0;1;0;0;0;0;3
2023-M3;2023-12-06;23m3-2323;14;Gorriti 5346;-345873142;-58,4345245;1.015;Residencial;No Separa;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2
2023-M3;2023-12-18;23m3-2326;14;Aguado, Alejandro M. De 2870;-345812047;-58,4006096;2.565;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-07;23m3-2336;3;Cordoba Av. 2638;-345982218;-58,4043992;0.885;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);Separa;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-M3;2023-12-07;23m3-2338;3;Rivadavia Av. 2284;-346098215;-58,3987652;0.68;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2
2023-M3;2023-12-07;23m3-2340;3;Independencia Av. 2371;-346184573;-58,3975232;1.325;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;0;0;0;0;0;0;0;1;4;0;0;0;0;1;6
2023-M3;2023-12-07;23m3-2343;3;Sarmiento 1869;-346055662;-58,3932453;0.855;Edificio Con Encargado (La Bolsa Estaba Dentro De Bolsa Grande Con Muchas Bolsas);No Separa;1;0;2;0;4;0;0;0;0;0;0;0;0;0;7
2023-M3;2023-12-07;23m3-2351;3;Peron, Juan Domingo, Tte. General 2271;-346073212;-58,399267;1.54;Residencial;No Separa;3;0;3;0;4;0;1;0;0;0;0;0;0;0;11
2023-M3;2023-12-15;23m3-2366;4;Baigorri 191;-346356619;-58,3859038;0.555;Residencial;No Separa;1;0;0;0;0;0;0;0;0;0;0;0;0;4;5
