ID,SubmissionDate,start,end,today,personas-n_personas,pais-pais_origen,pais-provincia,pais-pais_otro,noches_ciudad-noches,informacion_group-info,informacion_group-info_otro,telefonia-servicios_telefonicos,telefonia-empresa_otro,discapacidad-discapacidad,meta-instanceID,KEY,SubmitterID,SubmitterName,Status
77,2020-02-15T19:22:12.489Z,2020-02-15T16:19:14.564-03:00,2020-02-15T16:19:27.216-03:00,15/02/2020,3,Argentina,AMBA,,,Transporte Orientación,,,,,uuid:88826462-491e-497a-ac06-1f3aeabcc389,uuid:88826462-491e-497a-ac06-1f3aeabcc389,75,Caminito,
78,2020-02-15T19:24:09.191Z,2020-02-15T14:16:24.124-03:00,2020-02-15T14:16:37.456-03:00,15/02/2020,2,Chile,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:14a0cb35-dbd2-48ff-9e92-2bca00de8998,uuid:14a0cb35-dbd2-48ff-9e92-2bca00de8998,76,Aeroparque,
79,2020-02-15T19:24:09.719Z,2020-02-15T15:02:00.185-03:00,2020-02-15T15:02:11.169-03:00,15/02/2020,2,Reino_Unido,,,,"Mapas_Ciudad Transporte Orientación Cambio,_Banco_&_Cajeros",,,,,uuid:a2175afd-f616-4c6d-bac9-4be0ef0d55f7,uuid:a2175afd-f616-4c6d-bac9-4be0ef0d55f7,76,Aeroparque,
80,2020-02-15T19:24:10.232Z,2020-02-15T15:02:15.295-03:00,2020-02-15T15:02:27.116-03:00,15/02/2020,5,Estados_Unidos,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:f77cd9c0-ad68-4fac-bdcc-bd49de6bfc52,uuid:f77cd9c0-ad68-4fac-bdcc-bd49de6bfc52,76,Aeroparque,
81,2020-02-15T19:31:03.801Z,2020-02-15T16:28:37.859-03:00,2020-02-15T16:28:52.113-03:00,15/02/2020,3,Estados_Unidos,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:4759dc7d-36a6-4a69-ae49-3b38d37af7fd,uuid:4759dc7d-36a6-4a69-ae49-3b38d37af7fd,76,Aeroparque,
82,2020-02-15T19:31:04.351Z,2020-02-15T16:28:57.494-03:00,2020-02-15T16:29:06.773-03:00,15/02/2020,3,México,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:ccfd663f-b41b-4ebe-8863-626823938d83,uuid:ccfd663f-b41b-4ebe-8863-626823938d83,76,Aeroparque,
83,2020-02-15T20:45:37.515Z,2020-02-15T16:23:59.536-03:00,2020-02-15T16:43:35.940-03:00,15/02/2020,2,Argentina,La_Rioja,,3,Agencias_&_Compañías_aéreas SUBE Mapas_Ciudad Atractivos_turísticos Ferias_&_Mercados Museos,,,,,uuid:173d66b0-4fcb-4e5b-98ba-4ffb097ee0e8,uuid:173d66b0-4fcb-4e5b-98ba-4ffb097ee0e8,75,Caminito,
84,2020-02-15T20:45:39.171Z,2020-02-15T16:54:20.321-03:00,2020-02-15T16:54:33.705-03:00,15/02/2020,3,México,,,6,Transporte Orientación Mapas_Ciudad SUBE Ferias_&_Mercados,,,,,uuid:3ff2da69-6cde-44fa-aa5f-aca11854302d,uuid:3ff2da69-6cde-44fa-aa5f-aca11854302d,75,Caminito,
85,2020-02-15T20:45:39.703Z,2020-02-15T16:54:36.788-03:00,2020-02-15T17:02:08.649-03:00,15/02/2020,3,Uruguay,,,5,SUBE Transporte Atractivos_turísticos Ferias_&_Mercados,,,,,uuid:f0319534-f82f-4507-a8dc-9891f2c35ac0,uuid:f0319534-f82f-4507-a8dc-9891f2c35ac0,75,Caminito,
86,2020-02-15T20:45:40.315Z,2020-02-15T17:02:12.274-03:00,2020-02-15T17:02:22.997-03:00,15/02/2020,3,México,,,2,Alrededores_BA SUBE Orientación Mapas_Ciudad Ferias_&_Mercados,,,,,uuid:075188d1-1a43-4fce-a8d2-a4ab7ace2f6c,uuid:075188d1-1a43-4fce-a8d2-a4ab7ace2f6c,75,Caminito,
87,2020-02-15T20:45:40.907Z,2020-02-15T17:02:26.121-03:00,2020-02-15T17:28:04.859-03:00,15/02/2020,3,Chile,,,3,Alrededores_BA,,Ninguna,,,uuid:93567b24-49c3-42ee-9406-3ac7f6afb271,uuid:93567b24-49c3-42ee-9406-3ac7f6afb271,75,Caminito,
88,2020-02-15T20:45:41.462Z,2020-02-15T17:28:07.689-03:00,2020-02-15T17:28:19.167-03:00,15/02/2020,3,México,,,6,"Agencias_&_Compañías_aéreas SUBE Transporte Orientación Cambio,_Banco_&_Cajeros",,,,,uuid:2bbaceb6-274c-4d2c-9253-b9523bc7ab65,uuid:2bbaceb6-274c-4d2c-9253-b9523bc7ab65,75,Caminito,
89,2020-02-15T20:45:42.632Z,2020-02-15T17:28:36.876-03:00,2020-02-15T17:45:00.815-03:00,15/02/2020,3,Estados_Unidos,,,3,"SUBE Orientación Mapas_Ciudad Atractivos_turísticos Cambio,_Banco_&_Cajeros Eventos_&_Espectáculos Espacios_Verdes Visitas_guiadas",,,,,uuid:20f0c0ee-f5e7-47bb-8c5b-37c43f67fb11,uuid:20f0c0ee-f5e7-47bb-8c5b-37c43f67fb11,75,Caminito,
90,2020-02-15T20:45:43.192Z,2020-02-15T17:45:03.850-03:00,2020-02-15T17:45:13.061-03:00,15/02/2020,3,Uruguay,,,5,Agencias_&_Compañías_aéreas SUBE Orientación Mapas_Ciudad Atractivos_turísticos,,,,,uuid:7fdb84f7-ef90-4af1-9382-4906be6c0abf,uuid:7fdb84f7-ef90-4af1-9382-4906be6c0abf,75,Caminito,
91,2020-02-16T12:17:09.937Z,2020-02-15T10:04:14.587-03:00,2020-02-16T09:17:00.257-03:00,15/02/2020,2,Estados_Unidos,,,2,Mapas_Ciudad,,,,No,uuid:85a1df36-99a2-4347-b12f-ff08bdd999e2,uuid:85a1df36-99a2-4347-b12f-ff08bdd999e2,69,Peatonal Florida,
92,2020-02-16T12:18:03.409Z,2020-02-16T09:17:19.632-03:00,2020-02-16T09:18:01.437-03:00,16/02/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:9f189f0e-f7a1-4e75-9db0-b6c6cfa7e498,uuid:9f189f0e-f7a1-4e75-9db0-b6c6cfa7e498,69,Peatonal Florida,
93,2020-02-16T12:18:20.586Z,2020-02-16T09:18:06.572-03:00,2020-02-16T09:18:19.537-03:00,16/02/2020,2,Alemania,,,2,Mapas_Ciudad Transporte Bus_Turístico Orientación,,,,No,uuid:29dc198d-906d-4829-97ae-2131385b7662,uuid:29dc198d-906d-4829-97ae-2131385b7662,69,Peatonal Florida,
94,2020-02-16T12:18:41.411Z,2020-02-16T09:18:23.288-03:00,2020-02-16T09:18:40.451-03:00,16/02/2020,5,China,,,2,Mapas_Ciudad Orientación Bus_Turístico,,,,No,uuid:e01e8ed1-5fa7-445f-8a58-b41e517e8fbf,uuid:e01e8ed1-5fa7-445f-8a58-b41e517e8fbf,69,Peatonal Florida,
95,2020-02-16T12:19:03.918Z,2020-02-16T09:18:43.852-03:00,2020-02-16T09:19:02.686-03:00,16/02/2020,2,Otro,,Japon,2,Mapas_Ciudad Orientación Bus_Turístico,,,,No,uuid:560a0cce-8d2c-4007-9d46-a83167cd0646,uuid:560a0cce-8d2c-4007-9d46-a83167cd0646,69,Peatonal Florida,
96,2020-02-16T12:19:25.718Z,2020-02-16T09:19:06.480-03:00,2020-02-16T09:19:23.955-03:00,16/02/2020,2,Argentina,AMBA,,,Uso_de_instalaciones,,,,No,uuid:109d34ad-ee14-4aa5-b769-1a22f11e46df,uuid:109d34ad-ee14-4aa5-b769-1a22f11e46df,69,Peatonal Florida,
97,2020-02-16T14:45:05.364Z,2020-02-15T17:51:30.064-03:00,2020-02-15T17:51:39.849-03:00,15/02/2020,3,Estados_Unidos,,,5,"Agencias_&_Compañías_aéreas SUBE Orientación Mapas_Ciudad Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,,uuid:ee7f3339-3be5-43e9-874d-7e8ac536a9b0,uuid:ee7f3339-3be5-43e9-874d-7e8ac536a9b0,75,Caminito,
98,2020-02-16T14:45:07.310Z,2020-02-16T08:56:04.932-03:00,2020-02-16T10:12:25.224-03:00,16/02/2020,3,México,,,5,"SUBE Orientación Mapas_Ciudad Cambio,_Banco_&_Cajeros Ferias_&_Mercados Eventos_&_Espectáculos",,,,,uuid:fbb56028-e4b1-4c4b-acce-f03916bd09fc,uuid:fbb56028-e4b1-4c4b-acce-f03916bd09fc,75,Caminito,
99,2020-02-16T14:45:08.026Z,2020-02-16T10:12:28.342-03:00,2020-02-16T10:12:39.645-03:00,16/02/2020,5,Brasil,,,3,"SUBE Orientación Transporte Cambio,_Banco_&_Cajeros",,,,,uuid:609f4d2a-218e-4c4b-b972-b10b25fbd89d,uuid:609f4d2a-218e-4c4b-b972-b10b25fbd89d,75,Caminito,
100,2020-02-16T14:45:08.697Z,2020-02-16T10:12:42.454-03:00,2020-02-16T10:12:54.421-03:00,16/02/2020,2,España,,,5,Agencias_&_Compañías_aéreas SUBE Mapas_Ciudad Atractivos_turísticos Ferias_&_Mercados,,,,,uuid:da4ffc60-6f79-40dc-91ac-58a64246bca8,uuid:da4ffc60-6f79-40dc-91ac-58a64246bca8,75,Caminito,
101,2020-02-16T14:45:09.285Z,2020-02-16T10:12:57.592-03:00,2020-02-16T10:13:08.900-03:00,16/02/2020,5,Colombia,,,6,"SUBE Alrededores_BA Bicicletas Cambio,_Banco_&_Cajeros",,,,,uuid:10a89eaf-8103-4778-ae8f-472ffd4d37b2,uuid:10a89eaf-8103-4778-ae8f-472ffd4d37b2,75,Caminito,
102,2020-02-16T14:45:09.883Z,2020-02-16T10:13:11.552-03:00,2020-02-16T10:13:27.850-03:00,16/02/2020,3,Colombia,,,5,Orientación Visitas_guiadas Mapas_Ciudad,,,,,uuid:14b5e90d-d92f-4af6-8898-ac7c9be6e3d9,uuid:14b5e90d-d92f-4af6-8898-ac7c9be6e3d9,75,Caminito,
103,2020-02-16T14:45:10.435Z,2020-02-16T10:13:30.584-03:00,2020-02-16T10:15:03.543-03:00,16/02/2020,2,Chile,,,3,"Orientación Cambio,_Banco_&_Cajeros Visitas_guiadas",,,,,uuid:5f15c2d2-f30c-49ce-9248-7972f1a478f2,uuid:5f15c2d2-f30c-49ce-9248-7972f1a478f2,75,Caminito,
104,2020-02-16T14:45:11.034Z,2020-02-16T10:15:06.175-03:00,2020-02-16T10:15:16.639-03:00,16/02/2020,5,Argentina,AMBA,,,Orientación Visitas_guiadas Uso_de_instalaciones,,,,,uuid:e085df89-0698-499d-b30d-604667367f66,uuid:e085df89-0698-499d-b30d-604667367f66,75,Caminito,
105,2020-02-16T14:45:12.178Z,2020-02-16T10:15:19.266-03:00,2020-02-16T10:15:30.781-03:00,16/02/2020,1,Argentina,AMBA,,,Uso_de_instalaciones,,,,,uuid:d2175f46-be86-4439-8c49-a33235bcc626,uuid:d2175f46-be86-4439-8c49-a33235bcc626,75,Caminito,
106,2020-02-16T14:45:13.335Z,2020-02-16T10:15:48.804-03:00,2020-02-16T11:44:33.922-03:00,16/02/2020,2,Uruguay,,,5,"Agencias_&_Compañías_aéreas Orientación SUBE Atractivos_turísticos Cambio,_Banco_&_Cajeros Museos Visitas_guiadas",,,,,uuid:2984bc61-d4de-42e5-badf-64ce82d237d3,uuid:2984bc61-d4de-42e5-badf-64ce82d237d3,75,Caminito,
107,2020-02-16T14:45:13.815Z,2020-02-16T11:44:37.012-03:00,2020-02-16T11:44:50.098-03:00,16/02/2020,5,Estados_Unidos,,,3,"Agencias_&_Compañías_aéreas SUBE Orientación Transporte Atractivos_turísticos Cambio,_Banco_&_Cajeros Ferias_&_Mercados",,,,,uuid:7512212a-3813-43a7-9eaa-75777512a3f8,uuid:7512212a-3813-43a7-9eaa-75777512a3f8,75,Caminito,
108,2020-02-16T14:46:52.166Z,2020-02-16T11:45:27.525-03:00,2020-02-16T11:45:35.919-03:00,16/02/2020,5,Estados_Unidos,,,3,Agencias_&_Compañías_aéreas SUBE Orientación Transporte,,,,,uuid:a0984384-a4f9-4f9e-a518-e5f626e73fa7,uuid:a0984384-a4f9-4f9e-a518-e5f626e73fa7,75,Caminito,
109,2020-02-16T14:46:52.699Z,2020-02-16T11:45:38.571-03:00,2020-02-16T11:45:47.161-03:00,16/02/2020,5,Bolivia,,,6,SUBE Orientación Transporte,,,,,uuid:760ed16f-c3ee-415b-a71f-f99acd3d5168,uuid:760ed16f-c3ee-415b-a71f-f99acd3d5168,75,Caminito,
110,2020-02-16T14:46:53.235Z,2020-02-16T11:45:50.103-03:00,2020-02-16T11:46:01.858-03:00,16/02/2020,6,Uruguay,,,5,"Alrededores_BA Agencias_&_Compañías_aéreas SUBE Orientación Cambio,_Banco_&_Cajeros",,,,,uuid:62585865-60a1-436c-8da8-060ec8793ad0,uuid:62585865-60a1-436c-8da8-060ec8793ad0,75,Caminito,
111,2020-02-16T14:46:53.773Z,2020-02-16T11:46:05.059-03:00,2020-02-16T11:46:21.633-03:00,16/02/2020,2,Uruguay,,,9,SUBE Alrededores_BA Transporte,,,,,uuid:48d3bdb3-cadf-481a-b04d-568dbb00c252,uuid:48d3bdb3-cadf-481a-b04d-568dbb00c252,75,Caminito,
112,2020-02-16T14:46:54.342Z,2020-02-16T11:46:24.589-03:00,2020-02-16T11:46:35.800-03:00,16/02/2020,6,Australia,,,2,Orientación Bus_Turístico,,,,,uuid:0af245c5-35c9-49a7-8aad-4865a1e779ff,uuid:0af245c5-35c9-49a7-8aad-4865a1e779ff,75,Caminito,
113,2020-02-16T15:09:28.587Z,2020-02-16T12:08:54.265-03:00,2020-02-16T12:09:03.446-03:00,16/02/2020,3,España,,,5,Agencias_&_Compañías_aéreas SUBE Orientación Mapas_Ciudad,,,,,uuid:fae6017b-0fa2-4eba-bc37-9c2bde6cdaaf,uuid:fae6017b-0fa2-4eba-bc37-9c2bde6cdaaf,75,Caminito,
114,2020-02-16T15:09:29.112Z,2020-02-16T12:09:05.993-03:00,2020-02-16T12:09:14.999-03:00,16/02/2020,5,Estados_Unidos,,,6,"SUBE Orientación Cambio,_Banco_&_Cajeros",,,,,uuid:dfa07583-8ec7-4a0a-a130-82fd8e35f048,uuid:dfa07583-8ec7-4a0a-a130-82fd8e35f048,75,Caminito,
115,2020-02-16T16:53:03.549Z,2020-02-16T13:49:33.806-03:00,2020-02-16T13:49:48.368-03:00,16/02/2020,25,Reino_Unido,,,,Mapas_Ciudad Transporte Orientación Atractivos_turísticos Qué_hacer_en_BA,,,,,uuid:aa845a9d-6ae4-49e9-afcb-ec0f6ac8d6b1,uuid:aa845a9d-6ae4-49e9-afcb-ec0f6ac8d6b1,76,Aeroparque,
116,2020-02-16T16:53:04.289Z,2020-02-16T13:49:51.662-03:00,2020-02-16T13:50:00.592-03:00,16/02/2020,3,Chile,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:10aa00d6-82e4-4130-bf88-24b5c70be55d,uuid:10aa00d6-82e4-4130-bf88-24b5c70be55d,76,Aeroparque,
117,2020-02-16T16:53:04.794Z,2020-02-16T13:50:04.314-03:00,2020-02-16T13:50:13.623-03:00,16/02/2020,6,Brasil,,,,Transporte Mapas_Ciudad Orientación Atractivos_turísticos,,,,,uuid:e76a9403-0397-4838-8b01-4314b8e9ad4c,uuid:e76a9403-0397-4838-8b01-4314b8e9ad4c,76,Aeroparque,
118,2020-02-16T16:53:05.330Z,2020-02-16T13:50:17.120-03:00,2020-02-16T13:50:27.816-03:00,16/02/2020,5,Argentina,Sin dato,,,Mapas_Ciudad Transporte Orientación SUBE,,,,,uuid:d49a8329-7239-45d8-900d-04482b3d0ee6,uuid:d49a8329-7239-45d8-900d-04482b3d0ee6,76,Aeroparque,
119,2020-02-16T16:53:05.894Z,2020-02-16T13:50:30.138-03:00,2020-02-16T13:50:39.791-03:00,16/02/2020,3,Francia,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:5a6e0eda-c8d4-43bd-b86e-44c3fab91ea9,uuid:5a6e0eda-c8d4-43bd-b86e-44c3fab91ea9,76,Aeroparque,
120,2020-02-16T16:53:06.419Z,2020-02-16T13:50:42.779-03:00,2020-02-16T13:50:51.688-03:00,16/02/2020,3,Argentina,Provincia_de_Buenos_Aires,,,Orientación,,,,,uuid:1d1ac9cb-cd37-46b0-a7b0-e2de2821a7a2,uuid:1d1ac9cb-cd37-46b0-a7b0-e2de2821a7a2,76,Aeroparque,
121,2020-02-16T16:53:06.910Z,2020-02-16T13:50:54.576-03:00,2020-02-16T13:51:02.083-03:00,16/02/2020,1,Sin Dato,,,,Orientación,,,,,uuid:fc0f8df5-0d20-48b3-8889-5d8f0906caf9,uuid:fc0f8df5-0d20-48b3-8889-5d8f0906caf9,76,Aeroparque,
122,2020-02-16T16:53:07.414Z,2020-02-16T13:51:04.189-03:00,2020-02-16T13:51:16.860-03:00,16/02/2020,2,Argentina,AMBA,,,Orientación,,,,,uuid:f0e98b31-67dc-4fda-a8c2-7857a2cf9605,uuid:f0e98b31-67dc-4fda-a8c2-7857a2cf9605,76,Aeroparque,
123,2020-02-16T16:53:07.913Z,2020-02-16T13:51:19.705-03:00,2020-02-16T13:51:38.112-03:00,16/02/2020,3,México,,,,Mapas_Ciudad Orientación Atractivos_turísticos,,,,,uuid:5be53612-c6b0-456a-8be1-d52ebfaab519,uuid:5be53612-c6b0-456a-8be1-d52ebfaab519,76,Aeroparque,
124,2020-02-16T16:53:08.408Z,2020-02-16T13:51:40.236-03:00,2020-02-16T13:51:48.837-03:00,16/02/2020,2,Argentina,Córdoba,,,Mapas_Ciudad Bus_Turístico,,,,,uuid:dcd33d35-1ba3-4bcb-9269-fbfec8535104,uuid:dcd33d35-1ba3-4bcb-9269-fbfec8535104,76,Aeroparque,
125,2020-02-16T16:53:08.933Z,2020-02-16T13:51:51.147-03:00,2020-02-16T13:51:59.023-03:00,16/02/2020,3,Brasil,,,,Mapas_Ciudad Orientación,,,,,uuid:bdc41811-9862-47e5-aa45-178034c0eb4c,uuid:bdc41811-9862-47e5-aa45-178034c0eb4c,76,Aeroparque,
126,2020-02-16T16:53:09.439Z,2020-02-16T13:52:01.759-03:00,2020-02-16T13:52:09.281-03:00,16/02/2020,2,Sin Dato,,,,Mapas_Ciudad,,,,,uuid:1599d2e1-106b-4186-9cce-1ec351c328e0,uuid:1599d2e1-106b-4186-9cce-1ec351c328e0,76,Aeroparque,
127,2020-02-16T16:53:09.934Z,2020-02-16T13:52:12.154-03:00,2020-02-16T13:52:40.841-03:00,16/02/2020,22,Estados_Unidos,,,,Mapas_Ciudad,,,,,uuid:2c778d7f-d84d-4974-abb4-c934bf94985d,uuid:2c778d7f-d84d-4974-abb4-c934bf94985d,76,Aeroparque,
128,2020-02-16T16:53:10.448Z,2020-02-16T13:52:43.252-03:00,2020-02-16T13:52:51.830-03:00,16/02/2020,2,Argentina,Córdoba,,,,,,,,uuid:bd8bb9b3-8f65-4eb4-87f1-ad7d5e5ff44b,uuid:bd8bb9b3-8f65-4eb4-87f1-ad7d5e5ff44b,76,Aeroparque,
129,2020-02-16T16:55:24.106Z,2020-02-16T13:53:17.940-03:00,2020-02-16T13:53:26.146-03:00,16/02/2020,3,Francia,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:50f759a8-5e95-434a-a283-a5152de908fb,uuid:50f759a8-5e95-434a-a283-a5152de908fb,76,Aeroparque,
130,2020-02-16T16:55:24.668Z,2020-02-16T13:53:28.963-03:00,2020-02-16T13:53:39.853-03:00,16/02/2020,3,Canadá,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:38824701-56b9-4ca2-94fb-22ccf4279b44,uuid:38824701-56b9-4ca2-94fb-22ccf4279b44,76,Aeroparque,
131,2020-02-16T16:55:25.234Z,2020-02-16T13:53:41.920-03:00,2020-02-16T13:53:53.681-03:00,16/02/2020,3,Argentina,Mendoza,,,Mapas_Ciudad Transporte Orientación Gastronomía,,,,,uuid:3d5aeafa-16a9-4a2e-982d-1fceb040e21e,uuid:3d5aeafa-16a9-4a2e-982d-1fceb040e21e,76,Aeroparque,
132,2020-02-16T16:55:25.788Z,2020-02-16T13:53:55.683-03:00,2020-02-16T13:54:03.343-03:00,16/02/2020,3,México,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:cd93dc2e-4d7b-4e95-ab9b-ccbeeb218f8f,uuid:cd93dc2e-4d7b-4e95-ab9b-ccbeeb218f8f,76,Aeroparque,
133,2020-02-16T16:55:26.354Z,2020-02-16T13:54:05.587-03:00,2020-02-16T13:54:16.087-03:00,16/02/2020,3,Colombia,,,,Mapas_Ciudad Transporte Orientación Atractivos_turísticos Qué_hacer_en_BA Gastronomía,,,,,uuid:23107f8d-eac0-475a-883c-141bb9879b40,uuid:23107f8d-eac0-475a-883c-141bb9879b40,76,Aeroparque,
134,2020-02-16T16:55:26.866Z,2020-02-16T13:54:18.172-03:00,2020-02-16T13:54:26.164-03:00,16/02/2020,3,Sin Dato,,,,Mapas_Ciudad,,,,,uuid:377b5691-4431-4dbe-80ce-3ecfbfb7459b,uuid:377b5691-4431-4dbe-80ce-3ecfbfb7459b,76,Aeroparque,
135,2020-02-16T16:55:27.399Z,2020-02-16T13:54:28.201-03:00,2020-02-16T13:54:35.349-03:00,16/02/2020,2,Sin Dato,,,,SUBE,,,,,uuid:df008332-2bd8-45e9-8726-e818a7afb6cf,uuid:df008332-2bd8-45e9-8726-e818a7afb6cf,76,Aeroparque,
136,2020-02-16T16:55:27.918Z,2020-02-16T13:54:37.552-03:00,2020-02-16T13:54:44.944-03:00,16/02/2020,2,Sin Dato,,,,SUBE,,,,,uuid:11fccc99-a9ff-4cc4-8999-a4f8c90ff694,uuid:11fccc99-a9ff-4cc4-8999-a4f8c90ff694,76,Aeroparque,
137,2020-02-16T16:55:28.433Z,2020-02-16T13:54:46.919-03:00,2020-02-16T13:54:56.561-03:00,16/02/2020,2,Chile,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:28d08340-4fdf-4f5c-8a92-7c7b0da4ed74,uuid:28d08340-4fdf-4f5c-8a92-7c7b0da4ed74,76,Aeroparque,
138,2020-02-16T16:55:28.919Z,2020-02-16T13:54:59.222-03:00,2020-02-16T13:55:08.531-03:00,16/02/2020,3,Australia,,,,Mapas_Ciudad Transporte,,,,,uuid:875a13ac-5200-432e-bfab-436ddf52a71a,uuid:875a13ac-5200-432e-bfab-436ddf52a71a,76,Aeroparque,
139,2020-02-16T16:55:29.433Z,2020-02-16T13:55:10.704-03:00,2020-02-16T13:55:18.793-03:00,16/02/2020,1,Sin Dato,,,,Mapas_Ciudad SUBE,,,,,uuid:30bfcc54-c221-4bbf-8ba4-5cd5c6e3e50a,uuid:30bfcc54-c221-4bbf-8ba4-5cd5c6e3e50a,76,Aeroparque,
140,2020-02-16T17:41:01.905Z,2020-02-16T14:40:01.453-03:00,2020-02-16T14:40:18.204-03:00,16/02/2020,2,Argentina,Sin dato,,,Orientación Agencias_&_Compañías_aéreas,,,,,uuid:4d2c639c-c275-49c9-ac54-322fc728266d,uuid:4d2c639c-c275-49c9-ac54-322fc728266d,76,Aeroparque,
141,2020-02-16T17:41:02.631Z,2020-02-16T14:40:21.070-03:00,2020-02-16T14:40:30.088-03:00,16/02/2020,3,Argentina,Sin dato,,,Mapas_Ciudad,,,,,uuid:8533574f-af0e-4e18-8dac-88152d7cf951,uuid:8533574f-af0e-4e18-8dac-88152d7cf951,76,Aeroparque,
142,2020-02-16T17:41:03.140Z,2020-02-16T14:40:32.546-03:00,2020-02-16T14:40:43.209-03:00,16/02/2020,2,Argentina,Sin dato,,,Mapas_Ciudad,,,,,uuid:8888a22d-018e-49ef-a784-99913e63ba1f,uuid:8888a22d-018e-49ef-a784-99913e63ba1f,76,Aeroparque,
143,2020-02-16T17:41:03.635Z,2020-02-16T14:40:46.493-03:00,2020-02-16T14:40:55.570-03:00,16/02/2020,3,Canadá,,,,Mapas_Ciudad Transporte Orientación,,,,,uuid:f751c16f-698c-4ee2-8283-8e69ce65efc5,uuid:f751c16f-698c-4ee2-8283-8e69ce65efc5,76,Aeroparque,
144,2020-02-16T19:16:28.253Z,2020-02-16T12:09:37.432-03:00,2020-02-16T13:12:17.411-03:00,16/02/2020,3,Francia,,,5,"SUBE Orientación Mapas_Ciudad Cambio,_Banco_&_Cajeros",,,,,uuid:c60e072c-7b34-4253-af43-b2c365704c34,uuid:c60e072c-7b34-4253-af43-b2c365704c34,75,Caminito,
145,2020-02-16T19:16:28.812Z,2020-02-16T13:12:21.068-03:00,2020-02-16T13:12:31.411-03:00,16/02/2020,3,España,,,5,SUBE Orientación Mapas_Ciudad Atractivos_turísticos,,,,,uuid:f629803f-9bba-48fa-bef0-24bc5bbbf45c,uuid:f629803f-9bba-48fa-bef0-24bc5bbbf45c,75,Caminito,
146,2020-02-16T19:16:29.391Z,2020-02-16T13:12:35.947-03:00,2020-02-16T13:12:45.110-03:00,16/02/2020,2,Colombia,,,3,Agencias_&_Compañías_aéreas SUBE Orientación Mapas_Ciudad Transporte,,,,,uuid:cf8d5a02-6739-4c27-9db6-bcfb007a6276,uuid:cf8d5a02-6739-4c27-9db6-bcfb007a6276,75,Caminito,
147,2020-02-16T19:16:29.952Z,2020-02-16T13:12:48.016-03:00,2020-02-16T13:13:03.204-03:00,16/02/2020,5,Colombia,,,3,Compras Gastronomía Espacios_Verdes Visitas_guiadas Orientación,,,,,uuid:d4fc7cc1-6455-40fa-baee-bc8d222c1157,uuid:d4fc7cc1-6455-40fa-baee-bc8d222c1157,75,Caminito,
148,2020-02-16T19:16:30.449Z,2020-02-16T13:13:06.265-03:00,2020-02-16T13:13:18.082-03:00,16/02/2020,5,Chile,,,4,SUBE Orientación Mapas_Ciudad Ferias_&_Mercados Compras Museos,,,,,uuid:b2518dca-ef5c-4446-84d2-fba24f2d7a38,uuid:b2518dca-ef5c-4446-84d2-fba24f2d7a38,75,Caminito,
149,2020-02-16T19:16:31.630Z,2020-02-16T13:13:34.540-03:00,2020-02-16T13:13:44.327-03:00,16/02/2020,3,Uruguay,,,5,Alrededores_BA Agencias_&_Compañías_aéreas Orientación Bus_Turístico Transporte,,,,,uuid:3328d084-6c61-49e1-9192-6cd079a3ce91,uuid:3328d084-6c61-49e1-9192-6cd079a3ce91,75,Caminito,
150,2020-02-16T19:16:32.171Z,2020-02-16T13:13:47.666-03:00,2020-02-16T16:15:00.808-03:00,16/02/2020,3,Paraguay,,,2,"Ferias_&_Mercados Eventos_&_Espectáculos Bicicletas Alrededores_BA Orientación Mapas_Ciudad Atractivos_turísticos Cambio,_Banco_&_Cajeros Espacios_Verdes Uso_de_instalaciones Visitas_guiadas",,,,,uuid:23818a28-921e-4274-bbbf-eaf623b43c04,uuid:23818a28-921e-4274-bbbf-eaf623b43c04,75,Caminito,
151,2020-02-16T19:16:32.728Z,2020-02-16T16:15:16.026-03:00,2020-02-16T16:15:27.617-03:00,16/02/2020,3,España,,,5,"Agencias_&_Compañías_aéreas SUBE Orientación Mapas_Ciudad Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,,uuid:be705f04-5352-46cf-abfe-14c310a82ca0,uuid:be705f04-5352-46cf-abfe-14c310a82ca0,75,Caminito,
152,2020-02-16T19:16:33.269Z,2020-02-16T16:15:30.753-03:00,2020-02-16T16:15:45.458-03:00,16/02/2020,5,Francia,,,5,"Bicicletas Alrededores_BA Agencias_&_Compañías_aéreas SUBE Transporte Orientación Atractivos_turísticos Cambio,_Banco_&_Cajeros",,,,,uuid:e94391c6-1ea5-4444-a9f6-cf9b0bef2531,uuid:e94391c6-1ea5-4444-a9f6-cf9b0bef2531,75,Caminito,
